-1.672888971679913350e-01
2.113870909776308094e-01
1.035240145164762343e-01
2.062301598649894374e-01
-1.223983504512645704e-01
2.435710518837995442e-01
1.191691106784210086e-01
2.062290817586507341e-01
-2.930869559142485481e-01
1.537334451287452330e-01
-1.121020503453597078e-01
9.668952013434935211e-02
1.621720883762531873e-01
3.112080391096504473e-01
-2.453185275193850434e-01
-4.505185709674441180e-02
-1.892500586623342348e-02
2.696595900759005682e-01
-2.544963749009837017e-01
-4.505194540789309726e-02
-4.823484304740053852e-01
9.374677374056544776e-02
-4.385100566383287601e-01
-6.507523327670011737e-02
