6.107403238760250019e+01
9.206211723904579003e+01
1.335711948634401836e+02
1.712117528342560604e+02
5.293843122685392899e+01
8.807336572315665535e+01
1.326184105928892905e+02
1.712111284944076033e+02
6.180689435865883041e+01
9.241899302886102419e+01
1.362093734663501152e+02
1.740601491855551046e+02
4.378464305326823336e+01
8.385147366875692398e+01
1.376648923101063247e+02
1.784887612196468751e+02
4.634581488196997867e+01
8.493488482279704499e+01
1.379251573739126115e+02
1.784887688500786282e+02
5.569855620306128685e+01
8.925576361136620562e+01
1.444282733379478714e+02
1.784734752057077287e+02
